Freq.,V(out5)
1.89746319905839e+004,-1.87727185630343e+001,1.54446642209864e+000
1.89877887625133e+004,-1.87725441050389e+001,1.54551917151784e+000
1.90009546571833e+004,-1.87723694107317e+001,1.54657261374971e+000
1.90141296809197e+004,-1.87721944798006e+001,1.54762674919852e+000
1.90273138400523e+004,-1.87720193119329e+001,1.54868157827042e+000
1.90405071409156e+004,-1.87718439068154e+001,1.54973710137117e+000
1.90537095898483e+004,-1.87716682641348e+001,1.55079331890523e+000
1.90669211931936e+004,-1.87714923835770e+001,1.55185023128003e+000
1.90801419572989e+004,-1.87713162648281e+001,1.55290783890016e+000
1.90933718885164e+004,-1.87711399075731e+001,1.55396614217285e+000
1.91066109932023e+004,-1.87709633114971e+001,1.55502514150395e+000
1.91198592777174e+004,-1.87707864762846e+001,1.55608483729976e+000
1.91331167484269e+004,-1.87706094016200e+001,1.55714522996623e+000
1.91463834117003e+004,-1.87704320871867e+001,1.55820631991087e+000
1.91596592739117e+004,-1.87702545326685e+001,1.55926810753958e+000
1.91729443414396e+004,-1.87700767377480e+001,1.56033059326014e+000
1.91862386206667e+004,-1.87698987021080e+001,1.56139377747915e+000
1.91995421179804e+004,-1.87697204254306e+001,1.56245766060353e+000
1.92128548397723e+004,-1.87695419073976e+001,1.56352224304115e+000
1.92261767924385e+004,-1.87693631476905e+001,1.56458752519841e+000
1.92395079823798e+004,-1.87691841459902e+001,1.56565350748353e+000
1.92528484160010e+004,-1.87690049019772e+001,1.56672019030466e+000
1.92661980997116e+004,-1.87688254153318e+001,1.56778757406868e+000
1.92795570399255e+004,-1.87686456857338e+001,1.56885565918433e+000
1.92929252430611e+004,-1.87684657128626e+001,1.56992444605847e+000
1.93063027155412e+004,-1.87682854963973e+001,1.57099393510007e+000
1.93196894637929e+004,-1.87681050360162e+001,1.57206412671786e+000
1.93330854942481e+004,-1.87679243313978e+001,1.57313502131936e+000
1.93464908133428e+004,-1.87677433822197e+001,1.57420661931330e+000
1.93599054275177e+004,-1.87675621881594e+001,1.57527892110908e+000
1.93733293432179e+004,-1.87673807488938e+001,1.57635192711476e+000
1.93867625668929e+004,-1.87671990640995e+001,1.57742563773955e+000
1.94002051049968e+004,-1.87670171334527e+001,1.57850005339261e+000
1.94136569639881e+004,-1.87668349566292e+001,1.57957517448299e+000
1.94271181503298e+004,-1.87666525333044e+001,1.58065100141982e+000
1.94405886704893e+004,-1.87664698631531e+001,1.58172753461304e+000
1.94540685309386e+004,-1.87662869458500e+001,1.58280477447230e+000
1.94675577381542e+004,-1.87661037810692e+001,1.58388272140687e+000
1.94810562986169e+004,-1.87659203684844e+001,1.58496137582666e+000
1.94945642188122e+004,-1.87657367077692e+001,1.58604073814126e+000
1.95080815052300e+004,-1.87655527985963e+001,1.58712080876113e+000
1.95216081643647e+004,-1.87653686406382e+001,1.58820158809672e+000
1.95351442027153e+004,-1.87651842335671e+001,1.58928307655778e+000
1.95486896267851e+004,-1.87649995770547e+001,1.59036527455565e+000
1.95622444430822e+004,-1.87648146707724e+001,1.59144818249962e+000
1.95758086581190e+004,-1.87646295143910e+001,1.59253180080118e+000
1.95893822784124e+004,-1.87644441075809e+001,1.59361612987153e+000
1.96029653104840e+004,-1.87642584500123e+001,1.59470117012078e+000
1.96165577608597e+004,-1.87640725413547e+001,1.59578692196061e+000
1.96301596360700e+004,-1.87638863812776e+001,1.59687338580163e+000
1.96437709426502e+004,-1.87636999694496e+001,1.59796056205592e+000
1.96573916871396e+004,-1.87635133055393e+001,1.59904845113396e+000
1.96710218760825e+004,-1.87633263892146e+001,1.60013705344834e+000
1.96846615160275e+004,-1.87631392201432e+001,1.60122636940972e+000
1.96983106135279e+004,-1.87629517979923e+001,1.60231639943011e+000
1.97119691751413e+004,-1.87627641224285e+001,1.60340714392272e+000
1.97256372074301e+004,-1.87625761931182e+001,1.60449860329814e+000
1.97393147169612e+004,-1.87623880097276e+001,1.60559077796878e+000
1.97530017103059e+004,-1.87621995719219e+001,1.60668366834732e+000
1.97666981940401e+004,-1.87620108793664e+001,1.60777727484608e+000
1.97804041747445e+004,-1.87618219317258e+001,1.60887159787739e+000
1.97941196590040e+004,-1.87616327286643e+001,1.60996663785377e+000
1.98078446534084e+004,-1.87614432698458e+001,1.61106239518847e+000
1.98215791645518e+004,-1.87612535549337e+001,1.61215887029467e+000
1.98353231990331e+004,-1.87610635835912e+001,1.61325606358403e+000
1.98490767634555e+004,-1.87608733554807e+001,1.61435397547086e+000
1.98628398644271e+004,-1.87606828702645e+001,1.61545260636783e+000
1.98766125085604e+004,-1.87604921276044e+001,1.61655195668845e+000
1.98903947024724e+004,-1.87603011271617e+001,1.61765202684667e+000
1.99041864527849e+004,-1.87601098685973e+001,1.61875281725566e+000
1.99179877661241e+004,-1.87599183515718e+001,1.61985432832886e+000
1.99317986491209e+004,-1.87597265757453e+001,1.62095656048047e+000
1.99456191084109e+004,-1.87595345407773e+001,1.62205951412497e+000
1.99594491506341e+004,-1.87593422463273e+001,1.62316318967526e+000
1.99732887824352e+004,-1.87591496920538e+001,1.62426758754677e+000
1.99871380104634e+004,-1.87589568776156e+001,1.62537270815246e+000
2.00009968413728e+004,-1.87587638026704e+001,1.62647855190813e+000
2.00148652818217e+004,-1.87585704668759e+001,1.62758511922740e+000
2.00287433384733e+004,-1.87583768698890e+001,1.62869241052563e+000
2.00426310179955e+004,-1.87581830113668e+001,1.62980042621641e+000
2.00565283270605e+004,-1.87579888909652e+001,1.63090916671600e+000
2.00704352723454e+004,-1.87577945083403e+001,1.63201863243844e+000
2.00843518605318e+004,-1.87575998631474e+001,1.63312882379967e+000
2.00982780983059e+004,-1.87574049550415e+001,1.63423974121450e+000
2.01122139923587e+004,-1.87572097836774e+001,1.63535138509784e+000
2.01261595493858e+004,-1.87570143487090e+001,1.63646375586571e+000
2.01401147760872e+004,-1.87568186497901e+001,1.63757685393377e+000
2.01540796791679e+004,-1.87566226865739e+001,1.63869067971782e+000
2.01680542653373e+004,-1.87564264587134e+001,1.63980523363295e+000
2.01820385413095e+004,-1.87562299658611e+001,1.64092051609555e+000
2.01960325138034e+004,-1.87560332076688e+001,1.64203652752172e+000
2.02100361895423e+004,-1.87558361837883e+001,1.64315326832719e+000
2.02240495752545e+004,-1.87556388938705e+001,1.64427073892919e+000
2.02380726776726e+004,-1.87554413375664e+001,1.64538893974288e+000
2.02521055035341e+004,-1.87552435145260e+001,1.64650787118595e+000
2.02661480595811e+004,-1.87550454243992e+001,1.64762753367441e+000
2.02802003525604e+004,-1.87548470668358e+001,1.64874792762381e+000
2.02942623892235e+004,-1.87546484414842e+001,1.64986905345327e+000
2.03083341763265e+004,-1.87544495479933e+001,1.65099091157841e+000
2.03224157206302e+004,-1.87542503860113e+001,1.65211350241557e+000
2.03365070289003e+004,-1.87540509551856e+001,1.65323682638363e+000
2.03506081079068e+004,-1.87538512551636e+001,1.65436088389884e+000
2.03647189644247e+004,-1.87536512855921e+001,1.65548567537883e+000
2.03788396052336e+004,-1.87534510461176e+001,1.65661120124101e+000
2.03929700371179e+004,-1.87532505363859e+001,1.65773746190251e+000
2.04071102668664e+004,-1.87530497560424e+001,1.65886445778243e+000
2.04212603012729e+004,-1.87528487047325e+001,1.65999218929645e+000
2.04354201471359e+004,-1.87526473821005e+001,1.66112065686452e+000
2.04495898112585e+004,-1.87524457877908e+001,1.66224986090386e+000
2.04637693004486e+004,-1.87522439214471e+001,1.66337980183243e+000
2.04779586215186e+004,-1.87520417827127e+001,1.66451048006876e+000
2.04921577812860e+004,-1.87518393712304e+001,1.66564189603106e+000
2.05063667865728e+004,-1.87516366866428e+001,1.66677405013817e+000
2.05205856442057e+004,-1.87514337285918e+001,1.66790694280846e+000
2.05348143610162e+004,-1.87512304967189e+001,1.66904057446030e+000
2.05490529438406e+004,-1.87510269906655e+001,1.67017494551210e+000
2.05633013995197e+004,-1.87508232100720e+001,1.67131005638410e+000
2.05775597348994e+004,-1.87506191545787e+001,1.67244590749411e+000
2.05918279568301e+004,-1.87504148238252e+001,1.67358249926263e+000
2.06061060721670e+004,-1.87502102174513e+001,1.67471983210695e+000
2.06203940877700e+004,-1.87500053350954e+001,1.67585790644814e+000
2.06346920105040e+004,-1.87498001763964e+001,1.67699672270436e+000
2.06489998472383e+004,-1.87495947409922e+001,1.67813628129520e+000
2.06633176048472e+004,-1.87493890285201e+001,1.67927658264168e+000
2.06776452902097e+004,-1.87491830386174e+001,1.68041762716233e+000
2.06919829102096e+004,-1.87489767709208e+001,1.68155941527735e+000
2.07063304717355e+004,-1.87487702250667e+001,1.68270194740592e+000
2.07206879816807e+004,-1.87485634006905e+001,1.68384522397015e+000
2.07350554469432e+004,-1.87483562974278e+001,1.68498924538781e+000
2.07494328744260e+004,-1.87481489149135e+001,1.68613401208059e+000
2.07638202710368e+004,-1.87479412527818e+001,1.68727952446886e+000
2.07782176436880e+004,-1.87477333106671e+001,1.68842578297182e+000
2.07926249992970e+004,-1.87475250882027e+001,1.68957278801081e+000
2.08070423447856e+004,-1.87473165850217e+001,1.69072054000705e+000
2.08214696870809e+004,-1.87471078007567e+001,1.69186903938085e+000
2.08359070331144e+004,-1.87468987350400e+001,1.69301828655301e+000
2.08503543898227e+004,-1.87466893875032e+001,1.69416828194505e+000
2.08648117641469e+004,-1.87464797577777e+001,1.69531902597734e+000
2.08792791630333e+004,-1.87462698454945e+001,1.69647051907062e+000
2.08937565934327e+004,-1.87460596502836e+001,1.69762276164792e+000
2.09082440623008e+004,-1.87458491717754e+001,1.69877575412842e+000
2.09227415765981e+004,-1.87456384095989e+001,1.69992949693537e+000
2.09372491432902e+004,-1.87454273633835e+001,1.70108399048927e+000
2.09517667693471e+004,-1.87452160327576e+001,1.70223923521262e+000
2.09662944617438e+004,-1.87450044173494e+001,1.70339523152654e+000
2.09808322274604e+004,-1.87447925167865e+001,1.70455197985318e+000
2.09953800734814e+004,-1.87445803306961e+001,1.70570948061422e+000
2.10099380067965e+004,-1.87443678587050e+001,1.70686773423206e+000
2.10245060344000e+004,-1.87441551004394e+001,1.70802674112930e+000
2.10390841632912e+004,-1.87439420555253e+001,1.70918650172747e+000
2.10536724004742e+004,-1.87437287235880e+001,1.71034701644880e+000
2.10682707529580e+004,-1.87435151042524e+001,1.71150828571598e+000
2.10828792277563e+004,-1.87433011971430e+001,1.71267030995203e+000
2.10974978318880e+004,-1.87430870018837e+001,1.71383308957938e+000
2.11121265723764e+004,-1.87428725180982e+001,1.71499662502024e+000
2.11267654562501e+004,-1.87426577454096e+001,1.71616091669759e+000
2.11414144905424e+004,-1.87424426834403e+001,1.71732596503519e+000
2.11560736822913e+004,-1.87422273318127e+001,1.71849177045488e+000
2.11707430385401e+004,-1.87420116901485e+001,1.71965833338061e+000
2.11854225663365e+004,-1.87417957580686e+001,1.72082565423571e+000
2.12001122727335e+004,-1.87415795351942e+001,1.72199373344276e+000
2.12148121647887e+004,-1.87413630211454e+001,1.72316257142570e+000
2.12295222495648e+004,-1.87411462155421e+001,1.72433216860818e+000
2.12442425341292e+004,-1.87409291180037e+001,1.72550252541298e+000
2.12589730255544e+004,-1.87407117281492e+001,1.72667364226440e+000
2.12737137309177e+004,-1.87404940455970e+001,1.72784551958565e+000
2.12884646573012e+004,-1.87402760699648e+001,1.72901815780210e+000
2.13032258117922e+004,-1.87400578008707e+001,1.73019155733575e+000
2.13179972014826e+004,-1.87398392379313e+001,1.73136571861206e+000
2.13327788334694e+004,-1.87396203807633e+001,1.73254064205493e+000
2.13475707148546e+004,-1.87394012289830e+001,1.73371632808771e+000
2.13623728527448e+004,-1.87391817822059e+001,1.73489277713582e+000
2.13771852542519e+004,-1.87389620400472e+001,1.73606998962343e+000
2.13920079264925e+004,-1.87387420021218e+001,1.73724796597413e+000
2.14068408765881e+004,-1.87385216680437e+001,1.73842670661389e+000
2.14216841116654e+004,-1.87383010374269e+001,1.73960621196634e+000
2.14365376388558e+004,-1.87380801098845e+001,1.74078648245668e+000
2.14514014652957e+004,-1.87378588850295e+001,1.74196751851012e+000
2.14662755981265e+004,-1.87376373624745e+001,1.74314932055021e+000
2.14811600444946e+004,-1.87374155418308e+001,1.74433188900419e+000
2.14960548115511e+004,-1.87371934227104e+001,1.74551522429523e+000
2.15109599064524e+004,-1.87369710047240e+001,1.74669932684935e+000
2.15258753363596e+004,-1.87367482874821e+001,1.74788419709238e+000
2.15408011084389e+004,-1.87365252705947e+001,1.74906983544887e+000
2.15557372298614e+004,-1.87363019536714e+001,1.75025624234452e+000
2.15706837078033e+004,-1.87360783363213e+001,1.75144341820458e+000
2.15856405494456e+004,-1.87358544181528e+001,1.75263136345608e+000
2.16006077619744e+004,-1.87356301987744e+001,1.75382007852255e+000
2.16155853525806e+004,-1.87354056777933e+001,1.75500956383131e+000
2.16305733284605e+004,-1.87351808548169e+001,1.75619981980806e+000
2.16455716968149e+004,-1.87349557294519e+001,1.75739084687866e+000
2.16605804648498e+004,-1.87347303013044e+001,1.75858264546892e+000
2.16755996397764e+004,-1.87345045699802e+001,1.75977521600535e+000
2.16906292288105e+004,-1.87342785350845e+001,1.76096855891454e+000
2.17056692391732e+004,-1.87340521962222e+001,1.76216267462173e+000
2.17207196780906e+004,-1.87338255529974e+001,1.76335756355414e+000
2.17357805527936e+004,-1.87335986050141e+001,1.76455322613810e+000
2.17508518705183e+004,-1.87333713518755e+001,1.76574966279990e+000
2.17659336385058e+004,-1.87331437931846e+001,1.76694687396644e+000
2.17810258640021e+004,-1.87329159285437e+001,1.76814486006452e+000
2.17961285542584e+004,-1.87326877575546e+001,1.76934362152077e+000
2.18112417165307e+004,-1.87324592798188e+001,1.77054315876234e+000
2.18263653580802e+004,-1.87322304949372e+001,1.77174347221601e+000
2.18414994861732e+004,-1.87320014025104e+001,1.77294456230865e+000
2.18566441080809e+004,-1.87317720021381e+001,1.77414642946751e+000
2.18717992310795e+004,-1.87315422934200e+001,1.77534907411998e+000
2.18869648624505e+004,-1.87313122759549e+001,1.77655249669330e+000
2.19021410094800e+004,-1.87310819493416e+001,1.77775669761459e+000
2.19173276794597e+004,-1.87308513131777e+001,1.77896167731182e+000
2.19325248796859e+004,-1.87306203670611e+001,1.78016743621210e+000
2.19477326174602e+004,-1.87303891105887e+001,1.78137397474253e+000
2.19629509000892e+004,-1.87301575433572e+001,1.78258129333148e+000
2.19781797348846e+004,-1.87299256649623e+001,1.78378939240729e+000
2.19934191291631e+004,-1.87296934750001e+001,1.78499827239661e+000
2.20086690902466e+004,-1.87294609730654e+001,1.78620793372747e+000
2.20239296254619e+004,-1.87292281587528e+001,1.78741837682885e+000
2.20392007421409e+004,-1.87289950316564e+001,1.78862960212814e+000
2.20544824476208e+004,-1.87287615913701e+001,1.78984161005300e+000
2.20697747492437e+004,-1.87285278374868e+001,1.79105440103235e+000
2.20850776543568e+004,-1.87282937695992e+001,1.79226797549452e+000
2.21003911703125e+004,-1.87280593872995e+001,1.79348233386711e+000
2.21157153044681e+004,-1.87278246901793e+001,1.79469747657927e+000
2.21310500641862e+004,-1.87275896778298e+001,1.79591340405955e+000
2.21463954568345e+004,-1.87273543498417e+001,1.79713011673618e+000
2.21617514897856e+004,-1.87271187058052e+001,1.79834761503794e+000
2.21771181704174e+004,-1.87268827453099e+001,1.79956589939356e+000
2.21924955061130e+004,-1.87266464679452e+001,1.80078497023145e+000
2.22078835042603e+004,-1.87264098732998e+001,1.80200482798068e+000
2.22232821722526e+004,-1.87261729609617e+001,1.80322547307037e+000
2.22386915174882e+004,-1.87259357305187e+001,1.80444690592968e+000
2.22541115473707e+004,-1.87256981815580e+001,1.80566912698748e+000
2.22695422693085e+004,-1.87254603136664e+001,1.80689213667301e+000
2.22849836907154e+004,-1.87252221264302e+001,1.80811593541498e+000
2.23004358190104e+004,-1.87249836194349e+001,1.80934052364340e+000
2.23158986616174e+004,-1.87247447922659e+001,1.81056590178722e+000
2.23313722259656e+004,-1.87245056445078e+001,1.81179207027624e+000
2.23468565194893e+004,-1.87242661757451e+001,1.81301902953902e+000
2.23623515496280e+004,-1.87240263855612e+001,1.81424678000634e+000
2.23778573238263e+004,-1.87237862735396e+001,1.81547532210652e+000
2.23933738495341e+004,-1.87235458392627e+001,1.81670465627110e+000
2.24089011342062e+004,-1.87233050823131e+001,1.81793478292816e+000
2.24244391853029e+004,-1.87230640022724e+001,1.81916570250774e+000
2.24399880102894e+004,-1.87228225987219e+001,1.82039741544035e+000
2.24555476166362e+004,-1.87225808712420e+001,1.82162992215584e+000
2.24711180118189e+004,-1.87223388194133e+001,1.82286322308408e+000
2.24866992033185e+004,-1.87220964428154e+001,1.82409731865482e+000
2.25022911986209e+004,-1.87218537410275e+001,1.82533220929842e+000
2.25178940052174e+004,-1.87216107136282e+001,1.82656789544565e+000
2.25335076306043e+004,-1.87213673601957e+001,1.82780437752650e+000
2.25491320822833e+004,-1.87211236803080e+001,1.82904165597084e+000
2.25647673677613e+004,-1.87208796735420e+001,1.83027973120951e+000
